Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A
N1,19/08/17,,Twente,VVV Venlo,1.0,2.0,A,0.0,2.0,A,11.0,9.0,4.0,5.0,3.0,6.0,7.0,5.0,2.0,2.0,0.0,0.0,1.73,3.8,4.5
N1,20/08/17,,Ajax,Groningen,3.0,1.0,H,1.0,0.0,H,27.0,7.0,7.0,2.0,12.0,2.0,9.0,11.0,0.0,3.0,0.0,0.0,1.25,5.5,12.0
N1,20/08/17,,Excelsior,Feyenoord,0.0,1.0,A,0.0,1.0,A,7.0,11.0,4.0,3.0,3.0,6.0,19.0,14.0,1.0,2.0,0.0,0.0,8.0,4.5,1.4
N1,20/08/17,,NAC Breda,PSV Eindhoven,1.0,4.0,A,1.0,1.0,D,9.0,26.0,4.0,9.0,6.0,8.0,20.0,13.0,3.0,1.0,0.0,0.0,10.0,5.25,1.29
N1,20/08/17,,Sparta Rotterdam,Zwolle,1.0,1.0,D,1.0,1.0,D,7.0,12.0,4.0,4.0,1.0,9.0,0.0,5.0,4.0,3.0,0.0,0.0,2.55,3.3,2.7
N1,20/08/17,,Utrecht,Willem II,2.0,0.0,H,2.0,0.0,H,9.0,4.0,5.0,1.0,3.0,4.0,12.0,13.0,0.0,2.0,0.0,0.0,1.5,3.9,7.0
N1,25/08/17,,NAC Breda,Sparta Rotterdam,2.0,2.0,D,1.0,0.0,H,11.0,10.0,7.0,3.0,9.0,6.0,16.0,18.0,4.0,2.0,0.0,0.0,2.3,3.4,3.0
N1,26/08/17,,Den Haag,Heerenveen,1.0,2.0,A,0.0,0.0,D,13.0,16.0,1.0,9.0,5.0,7.0,9.0,18.0,1.0,2.0,0.0,0.0,3.2,3.4,2.2
N1,26/08/17,,Heracles,Excelsior,2.0,2.0,D,1.0,1.0,D,18.0,11.0,6.0,5.0,3.0,4.0,10.0,17.0,1.0,2.0,0.0,1.0,2.05,3.5,3.4
N1,26/08/17,,Vitesse,AZ Alkmaar,1.0,2.0,A,0.0,1.0,A,16.0,27.0,4.0,9.0,4.0,7.0,8.0,15.0,1.0,3.0,0.0,0.0,2.1,3.4,3.4
N1,26/08/17,,Zwolle,Twente,2.0,0.0,H,1.0,0.0,H,16.0,10.0,4.0,3.0,4.0,5.0,12.0,12.0,2.0,3.0,0.0,0.0,2.05,3.5,3.4
N1,27/08/17,,Feyenoord,Willem II,5.0,0.0,H,4.0,0.0,H,16.0,4.0,8.0,1.0,11.0,1.0,9.0,10.0,0.0,1.0,0.0,0.0,1.2,6.5,13.0
N1,27/08/17,,Groningen,Utrecht,2.0,1.0,H,2.0,0.0,H,5.0,30.0,3.0,13.0,0.0,13.0,16.0,12.0,2.0,3.0,0.0,0.0,2.8,3.25,2.5
N1,27/08/17,,PSV Eindhoven,Roda,2.0,0.0,H,2.0,0.0,H,23.0,6.0,9.0,2.0,5.0,4.0,10.0,14.0,0.0,1.0,0.0,0.0,1.08,10.0,23.0
N1,27/08/17,,VVV Venlo,Ajax,0.0,2.0,A,0.0,0.0,D,11.0,22.0,3.0,7.0,3.0,8.0,7.0,7.0,2.0,1.0,0.0,0.0,6.5,4.5,1.44
N1,09/09/17,,Ajax,Zwolle,3.0,0.0,H,1.0,0.0,H,21.0,11.0,8.0,3.0,5.0,4.0,10.0,18.0,2.0,1.0,0.0,0.0,1.22,6.5,11.0
N1,09/09/17,,Excelsior,Vitesse,0.0,3.0,A,0.0,1.0,A,7.0,12.0,1.0,4.0,5.0,5.0,10.0,10.0,2.0,1.0,0.0,0.0,3.4,3.2,2.2
N1,09/09/17,,Heracles,Feyenoord,2.0,4.0,A,0.0,3.0,A,12.0,19.0,6.0,10.0,3.0,6.0,15.0,10.0,3.0,2.0,0.0,0.0,6.5,4.5,1.44
N1,09/09/17,,Willem II,Den Haag,1.0,2.0,A,0.0,1.0,A,7.0,12.0,3.0,5.0,2.0,2.0,17.0,18.0,1.0,1.0,0.0,0.0,2.3,3.4,3.0
N1,10/09/17,,AZ Alkmaar,NAC Breda,2.0,1.0,H,0.0,0.0,D,16.0,12.0,6.0,3.0,7.0,5.0,16.0,17.0,1.0,1.0,0.0,0.0,1.3,5.0,10.0
N1,10/09/17,,Groningen,VVV Venlo,1.0,1.0,D,1.0,0.0,H,12.0,18.0,6.0,6.0,5.0,6.0,9.0,11.0,2.0,2.0,0.0,0.0,2.0,3.5,3.6
N1,10/09/17,,Heerenveen,PSV Eindhoven,2.0,0.0,H,2.0,0.0,H,19.0,7.0,3.0,3.0,8.0,4.0,10.0,14.0,0.0,3.0,0.0,1.0,5.25,4.33,1.55
N1,10/09/17,,Sparta Rotterdam,Twente,1.0,0.0,H,1.0,0.0,H,10.0,12.0,1.0,1.0,5.0,9.0,14.0,13.0,2.0,2.0,0.0,1.0,2.25,3.5,3.0
N1,10/09/17,,Utrecht,Roda,2.0,0.0,H,1.0,0.0,H,27.0,3.0,10.0,1.0,9.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,1.36,4.75,8.5
N1,15/09/17,,Sparta Rotterdam,AZ Alkmaar,0.0,2.0,A,0.0,1.0,A,15.0,15.0,7.0,5.0,8.0,8.0,9.0,9.0,1.0,0.0,0.0,0.0,4.33,3.75,1.75
N1,16/09/17,,Excelsior,Heerenveen,1.0,2.0,A,1.0,0.0,H,12.0,16.0,5.0,5.0,5.0,3.0,13.0,12.0,0.0,0.0,0.0,0.0,3.3,3.6,2.05
N1,16/09/17,,NAC Breda,Groningen,2.0,1.0,H,0.0,0.0,D,12.0,8.0,7.0,4.0,1.0,1.0,9.0,11.0,3.0,3.0,0.0,0.0,3.2,3.25,2.25
N1,16/09/17,,Roda,Willem II,1.0,3.0,A,1.0,3.0,A,12.0,11.0,4.0,6.0,5.0,3.0,14.0,7.0,2.0,2.0,0.0,0.0,2.2,3.4,3.2
N1,16/09/17,,Zwolle,Heracles,2.0,1.0,H,1.0,0.0,H,21.0,7.0,7.0,4.0,8.0,4.0,17.0,15.0,5.0,3.0,0.0,0.0,1.8,3.8,4.0
N1,17/09/17,,Den Haag,Ajax,1.0,1.0,D,0.0,1.0,A,10.0,19.0,2.0,6.0,1.0,8.0,12.0,13.0,3.0,4.0,0.0,0.0,10.0,6.0,1.25
N1,17/09/17,,PSV Eindhoven,Feyenoord,1.0,0.0,H,1.0,0.0,H,18.0,16.0,5.0,5.0,5.0,7.0,19.0,15.0,2.0,5.0,0.0,1.0,2.05,3.6,3.3
N1,17/09/17,,Twente,Utrecht,4.0,0.0,H,3.0,0.0,H,12.0,8.0,8.0,1.0,5.0,6.0,17.0,10.0,1.0,2.0,0.0,0.0,3.5,3.75,1.95
N1,17/09/17,,Vitesse,VVV Venlo,1.0,1.0,D,0.0,0.0,D,20.0,5.0,6.0,3.0,9.0,3.0,14.0,16.0,5.0,1.0,0.0,0.0,1.62,4.0,5.0
N1,23/09/17,,Den Haag,Sparta Rotterdam,1.0,0.0,H,0.0,0.0,D,16.0,10.0,5.0,5.0,6.0,4.0,13.0,12.0,2.0,1.0,0.0,0.0,2.15,3.5,3.2
N1,23/09/17,,Feyenoord,NAC Breda,0.0,2.0,A,0.0,1.0,A,20.0,6.0,5.0,5.0,13.0,1.0,14.0,12.0,0.0,2.0,0.0,0.0,1.17,7.5,13.0
N1,23/09/17,,Heracles,Roda,2.0,1.0,H,0.0,1.0,A,23.0,7.0,5.0,3.0,15.0,1.0,6.0,12.0,1.0,2.0,0.0,0.0,1.62,4.0,5.0
N1,23/09/17,,Willem II,Heerenveen,1.0,2.0,A,1.0,1.0,D,12.0,11.0,4.0,5.0,5.0,4.0,11.0,11.0,0.0,2.0,0.0,0.0,3.5,3.4,2.05
N1,24/09/17,,Ajax,Vitesse,1.0,2.0,A,0.0,2.0,A,18.0,8.0,5.0,4.0,11.0,4.0,12.0,18.0,2.0,3.0,0.0,0.0,1.25,5.5,12.0
N1,24/09/17,,AZ Alkmaar,Excelsior,0.0,2.0,A,0.0,2.0,A,20.0,13.0,6.0,6.0,26.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,1.3,5.0,10.0
N1,24/09/17,,Groningen,Twente,1.0,0.0,H,0.0,0.0,D,13.0,16.0,3.0,5.0,8.0,4.0,11.0,12.0,2.0,3.0,0.0,0.0,2.0,3.6,3.5
N1,24/09/17,,Utrecht,PSV Eindhoven,1.0,7.0,A,1.0,2.0,A,15.0,12.0,4.0,9.0,5.0,3.0,16.0,15.0,2.0,2.0,1.0,0.0,3.4,3.75,2.0
N1,24/09/17,,VVV Venlo,Zwolle,1.0,1.0,D,0.0,1.0,A,12.0,13.0,5.0,2.0,4.0,4.0,14.0,8.0,2.0,1.0,0.0,0.0,2.3,3.4,3.0
N1,29/09/17,,Twente,Heracles,2.0,1.0,H,1.0,0.0,H,16.0,14.0,7.0,1.0,4.0,2.0,18.0,14.0,1.0,2.0,0.0,0.0,1.91,3.75,3.6
N1,30/09/17,,Excelsior,VVV Venlo,0.0,2.0,A,0.0,1.0,A,3.0,14.0,1.0,4.0,2.0,4.0,15.0,14.0,3.0,1.0,0.0,0.0,2.15,3.3,3.4
N1,30/09/17,,NAC Breda,Den Haag,0.0,1.0,A,0.0,0.0,D,15.0,10.0,4.0,3.0,9.0,6.0,8.0,16.0,3.0,2.0,0.0,0.0,2.25,3.25,3.2
N1,30/09/17,,PSV Eindhoven,Willem II,4.0,0.0,H,0.0,0.0,D,20.0,7.0,9.0,5.0,3.0,2.0,9.0,10.0,0.0,3.0,0.0,0.0,1.17,7.0,15.0
N1,30/09/17,,Zwolle,Groningen,3.0,2.0,H,1.0,1.0,D,23.0,13.0,12.0,5.0,3.0,4.0,13.0,14.0,4.0,1.0,0.0,1.0,2.0,3.4,3.75
N1,01/10/17,,AZ Alkmaar,Feyenoord,0.0,4.0,A,0.0,3.0,A,9.0,10.0,2.0,4.0,5.0,2.0,16.0,13.0,0.0,0.0,0.0,0.0,3.1,3.4,2.25
N1,01/10/17,,Heerenveen,Ajax,0.0,4.0,A,0.0,2.0,A,14.0,19.0,4.0,8.0,6.0,4.0,17.0,18.0,5.0,3.0,0.0,0.0,4.75,4.0,1.67
N1,01/10/17,,Sparta Rotterdam,Roda,1.0,2.0,A,0.0,2.0,A,21.0,5.0,8.0,2.0,12.0,5.0,15.0,15.0,1.0,3.0,0.0,0.0,1.73,3.5,5.0
N1,01/10/17,,Vitesse,Utrecht,1.0,1.0,D,0.0,0.0,D,14.0,7.0,4.0,1.0,4.0,3.0,10.0,18.0,2.0,2.0,0.0,0.0,2.2,3.25,3.3
N1,14/10/17,,Ajax,Sparta Rotterdam,4.0,0.0,H,1.0,0.0,H,25.0,6.0,14.0,2.0,8.0,1.0,16.0,18.0,1.0,1.0,0.0,0.0,1.13,8.5,17.0
N1,14/10/17,,Feyenoord,Zwolle,0.0,0.0,D,0.0,0.0,D,18.0,10.0,5.0,3.0,10.0,4.0,9.0,18.0,2.0,3.0,0.0,0.0,1.33,5.0,9.0
N1,14/10/17,,Roda,NAC Breda,1.0,0.0,H,0.0,0.0,D,12.0,9.0,4.0,3.0,4.0,1.0,14.0,12.0,1.0,2.0,0.0,0.0,2.88,3.25,2.45
N1,14/10/17,,Utrecht,Heerenveen,3.0,1.0,H,2.0,1.0,H,10.0,8.0,4.0,2.0,2.0,8.0,10.0,15.0,2.0,2.0,0.0,0.0,1.91,3.6,3.8
N1,15/10/17,,Den Haag,Excelsior,1.0,2.0,A,1.0,1.0,D,8.0,11.0,3.0,6.0,8.0,4.0,12.0,23.0,4.0,4.0,1.0,0.0,2.1,3.4,3.4
N1,15/10/17,,Groningen,AZ Alkmaar,1.0,1.0,D,0.0,1.0,A,8.0,22.0,4.0,8.0,4.0,7.0,14.0,10.0,4.0,1.0,0.0,0.0,3.5,3.5,2.05
N1,15/10/17,,Heracles,Vitesse,1.0,1.0,D,0.0,0.0,D,12.0,12.0,4.0,3.0,2.0,4.0,16.0,20.0,1.0,1.0,0.0,0.0,3.4,3.4,2.1
N1,15/10/17,,VVV Venlo,PSV Eindhoven,2.0,5.0,A,1.0,1.0,D,9.0,34.0,6.0,13.0,4.0,11.0,8.0,9.0,1.0,2.0,1.0,0.0,7.0,4.33,1.44
N1,15/10/17,,Willem II,Twente,3.0,1.0,H,1.0,1.0,D,6.0,10.0,4.0,3.0,2.0,1.0,17.0,16.0,3.0,1.0,0.0,0.0,2.45,3.3,2.8
N1,20/10/17,,Groningen,Willem II,0.0,1.0,A,0.0,1.0,A,15.0,10.0,5.0,3.0,4.0,7.0,11.0,17.0,2.0,0.0,1.0,0.0,1.83,3.6,4.2
N1,21/10/17,,Excelsior,Sparta Rotterdam,1.0,1.0,D,0.0,0.0,D,8.0,15.0,4.0,6.0,4.0,12.0,20.0,14.0,4.0,2.0,0.0,0.0,2.0,3.5,3.6
N1,21/10/17,,NAC Breda,Zwolle,0.0,2.0,A,0.0,1.0,A,15.0,22.0,6.0,8.0,9.0,7.0,11.0,12.0,2.0,2.0,0.0,0.0,2.87,3.39,2.37
N1,21/10/17,,Twente,Roda,3.0,0.0,H,1.0,0.0,H,13.0,5.0,5.0,2.0,4.0,2.0,10.0,11.0,2.0,2.0,0.0,0.0,1.55,4.0,5.75
N1,21/10/17,,VVV Venlo,Den Haag,0.0,2.0,A,0.0,0.0,D,9.0,5.0,4.0,2.0,7.0,3.0,10.0,11.0,2.0,0.0,0.0,0.0,1.85,3.89,3.75
N1,22/10/17,,AZ Alkmaar,Utrecht,3.0,0.0,H,1.0,0.0,H,14.0,10.0,6.0,3.0,5.0,5.0,16.0,14.0,3.0,2.0,0.0,0.0,2.0,3.75,3.39
N1,22/10/17,,Feyenoord,Ajax,1.0,4.0,A,0.0,0.0,D,10.0,13.0,4.0,7.0,1.0,5.0,18.0,20.0,2.0,4.0,0.0,0.0,2.79,3.39,2.39
N1,22/10/17,,Heerenveen,Vitesse,0.0,4.0,A,0.0,2.0,A,9.0,13.0,2.0,5.0,2.0,4.0,17.0,13.0,0.0,0.0,0.0,0.0,2.04,3.6,3.29
N1,22/10/17,,PSV Eindhoven,Heracles,3.0,0.0,H,1.0,0.0,H,24.0,7.0,6.0,3.0,11.0,4.0,14.0,16.0,1.0,3.0,0.0,1.0,1.16,7.0,15.0
N1,27/10/17,,Twente,Excelsior,1.0,3.0,A,1.0,1.0,D,17.0,8.0,7.0,5.0,10.0,3.0,11.0,18.0,2.0,1.0,0.0,0.0,1.72,3.79,4.5
N1,28/10/17,,Heracles,VVV Venlo,3.0,0.0,H,2.0,0.0,H,19.0,14.0,9.0,5.0,8.0,3.0,10.0,10.0,1.0,1.0,0.0,0.0,2.37,3.6,2.75
N1,28/10/17,,Roda,Feyenoord,1.0,1.0,D,1.0,1.0,D,9.0,32.0,2.0,10.0,3.0,16.0,13.0,11.0,1.0,1.0,0.0,0.0,9.0,5.5,1.3
N1,28/10/17,,Willem II,Ajax,1.0,3.0,A,0.0,0.0,D,10.0,24.0,4.0,6.0,7.0,10.0,11.0,13.0,2.0,1.0,0.0,0.0,11.0,5.75,1.25
N1,28/10/17,,Zwolle,Den Haag,2.0,0.0,H,2.0,0.0,H,14.0,6.0,6.0,0.0,2.0,4.0,12.0,17.0,0.0,3.0,0.0,0.0,1.6,4.0,5.5
N1,29/10/17,,Heerenveen,AZ Alkmaar,1.0,2.0,A,1.0,0.0,H,8.0,20.0,4.0,6.0,2.0,4.0,21.0,16.0,3.0,4.0,0.0,0.0,2.5,3.6,2.6
N1,29/10/17,,Sparta Rotterdam,Groningen,2.0,1.0,H,2.0,1.0,H,18.0,15.0,4.0,5.0,9.0,6.0,10.0,9.0,1.0,0.0,1.0,0.0,2.2,3.5,3.1
N1,29/10/17,,Utrecht,NAC Breda,2.0,2.0,D,1.0,1.0,D,23.0,15.0,8.0,4.0,13.0,4.0,16.0,11.0,3.0,3.0,0.0,0.0,1.39,4.75,7.0
N1,29/10/17,,Vitesse,PSV Eindhoven,2.0,4.0,A,1.0,1.0,D,11.0,20.0,4.0,9.0,7.0,2.0,13.0,15.0,3.0,4.0,0.0,0.0,4.75,4.0,1.66
N1,03/11/17,,Sparta Rotterdam,Heerenveen,0.0,0.0,D,0.0,0.0,D,8.0,8.0,1.0,2.0,4.0,7.0,11.0,19.0,2.0,2.0,0.0,0.0,3.0,3.5,2.25
N1,04/11/17,,AZ Alkmaar,Willem II,3.0,2.0,H,1.0,1.0,D,19.0,7.0,9.0,2.0,5.0,4.0,12.0,8.0,2.0,1.0,1.0,0.0,1.36,5.0,7.5
N1,04/11/17,,Excelsior,Roda,1.0,0.0,H,1.0,0.0,H,15.0,7.0,4.0,3.0,1.0,5.0,14.0,12.0,1.0,0.0,0.0,1.0,1.7,3.6,5.0
N1,04/11/17,,Heracles,Groningen,2.0,1.0,H,1.0,1.0,D,19.0,19.0,5.0,5.0,6.0,7.0,15.0,16.0,1.0,2.0,0.0,0.0,2.25,3.5,3.0
N1,04/11/17,,VVV Venlo,NAC Breda,0.0,0.0,D,0.0,0.0,D,10.0,10.0,0.0,4.0,3.0,4.0,14.0,9.0,0.0,2.0,0.0,0.0,1.9,3.6,3.79
N1,05/11/17,,Ajax,Utrecht,1.0,2.0,A,1.0,1.0,D,18.0,8.0,4.0,5.0,10.0,2.0,9.0,18.0,2.0,3.0,0.0,0.0,1.25,6.0,10.0
N1,05/11/17,,Den Haag,Feyenoord,2.0,2.0,D,1.0,1.0,D,12.0,17.0,4.0,7.0,11.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,6.25,4.75,1.44
N1,05/11/17,,PSV Eindhoven,Twente,4.0,3.0,H,1.0,1.0,D,18.0,10.0,8.0,4.0,8.0,6.0,6.0,16.0,1.0,2.0,0.0,0.0,1.16,7.5,15.0
N1,05/11/17,,Vitesse,Zwolle,0.0,0.0,D,0.0,0.0,D,10.0,8.0,2.0,3.0,7.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,1.85,3.79,3.79
N1,18/11/17,,Feyenoord,VVV Venlo,1.0,1.0,D,0.0,0.0,D,22.0,2.0,8.0,1.0,13.0,1.0,11.0,10.0,0.0,2.0,0.0,0.0,1.25,6.0,10.0
N1,18/11/17,,NAC Breda,Ajax,0.0,8.0,A,0.0,5.0,A,13.0,30.0,6.0,14.0,3.0,9.0,6.0,7.0,1.0,0.0,0.0,0.0,11.0,5.75,1.25
N1,18/11/17,,Twente,Heerenveen,0.0,4.0,A,0.0,2.0,A,10.0,11.0,1.0,7.0,5.0,6.0,14.0,12.0,2.0,1.0,0.0,0.0,2.37,3.5,2.79
N1,18/11/17,,Willem II,Sparta Rotterdam,2.0,2.0,D,0.0,2.0,A,12.0,6.0,4.0,3.0,7.0,2.0,14.0,11.0,2.0,1.0,0.0,0.0,2.04,3.39,3.6
N1,19/11/17,,Den Haag,Heracles,4.0,1.0,H,1.0,1.0,D,25.0,14.0,10.0,8.0,9.0,8.0,5.0,7.0,0.0,2.0,0.0,0.0,2.14,3.39,3.25
N1,19/11/17,,Groningen,Vitesse,4.0,2.0,H,0.0,1.0,A,12.0,20.0,4.0,6.0,2.0,2.0,13.0,17.0,6.0,4.0,1.0,0.0,2.89,3.6,2.25
N1,19/11/17,,Roda,AZ Alkmaar,0.0,1.0,A,0.0,0.0,D,10.0,15.0,3.0,4.0,1.0,7.0,14.0,16.0,0.0,2.0,0.0,0.0,6.25,4.2,1.5
N1,19/11/17,,Utrecht,Excelsior,3.0,1.0,H,1.0,0.0,H,19.0,15.0,7.0,7.0,9.0,8.0,6.0,9.0,0.0,1.0,0.0,0.0,1.44,4.2,7.5
N1,19/11/17,,Zwolle,PSV Eindhoven,0.0,1.0,A,0.0,0.0,D,19.0,11.0,7.0,5.0,6.0,5.0,14.0,17.0,1.0,3.0,0.0,0.0,6.0,3.79,1.57
N1,24/11/17,,AZ Alkmaar,Twente,2.0,0.0,H,0.0,0.0,D,24.0,10.0,7.0,3.0,4.0,4.0,9.0,12.0,0.0,1.0,0.0,0.0,1.44,4.5,6.5
N1,25/11/17,,Groningen,Feyenoord,0.0,2.0,A,0.0,0.0,D,9.0,15.0,1.0,8.0,4.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,5.75,4.0,1.55
N1,25/11/17,,Heerenveen,Zwolle,1.0,2.0,A,1.0,1.0,D,11.0,9.0,6.0,4.0,6.0,2.0,16.0,10.0,3.0,3.0,0.0,0.0,1.9,3.75,3.6
N1,25/11/17,,Heracles,NAC Breda,2.0,1.0,H,2.0,1.0,H,19.0,13.0,9.0,3.0,6.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0,1.83,3.75,4.0
N1,25/11/17,,VVV Venlo,Willem II,3.0,3.0,D,1.0,0.0,H,17.0,10.0,9.0,6.0,8.0,2.0,7.0,18.0,0.0,4.0,0.0,0.0,2.04,3.29,3.6
N1,26/11/17,,Ajax,Roda,5.0,1.0,H,1.0,1.0,D,22.0,8.0,8.0,4.0,10.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,1.06,11.0,29.0
N1,26/11/17,,Excelsior,PSV Eindhoven,1.0,2.0,A,0.0,2.0,A,11.0,22.0,4.0,8.0,6.0,5.0,16.0,12.0,2.0,1.0,0.0,0.0,9.0,5.0,1.33
N1,26/11/17,,Sparta Rotterdam,Utrecht,1.0,3.0,A,0.0,1.0,A,11.0,12.0,3.0,6.0,8.0,7.0,11.0,18.0,1.0,2.0,0.0,0.0,3.39,3.5,2.04
N1,26/11/17,,Vitesse,Den Haag,2.0,0.0,H,0.0,0.0,D,14.0,5.0,5.0,0.0,7.0,3.0,9.0,11.0,1.0,3.0,0.0,1.0,1.6,4.09,5.0
N1,01/12/17,,Zwolle,Utrecht,1.0,1.0,D,0.0,1.0,A,14.0,13.0,4.0,7.0,6.0,2.0,9.0,18.0,1.0,2.0,0.0,0.0,2.37,3.5,2.79
N1,02/12/17,,Den Haag,Groningen,0.0,3.0,A,0.0,1.0,A,14.0,11.0,5.0,5.0,6.0,3.0,7.0,14.0,0.0,3.0,0.0,0.0,2.25,3.5,3.0
N1,02/12/17,,Feyenoord,Vitesse,1.0,0.0,H,1.0,0.0,H,18.0,13.0,8.0,2.0,5.0,8.0,12.0,13.0,1.0,1.0,0.0,0.0,1.44,4.33,7.0
N1,02/12/17,,Twente,Ajax,3.0,3.0,D,0.0,2.0,A,19.0,24.0,10.0,12.0,4.0,10.0,18.0,17.0,4.0,3.0,0.0,0.0,11.0,5.0,1.3
N1,02/12/17,,Willem II,Heracles,3.0,1.0,H,3.0,0.0,H,27.0,11.0,5.0,3.0,8.0,3.0,8.0,16.0,0.0,0.0,0.0,0.0,2.2,3.5,3.1
N1,03/12/17,,NAC Breda,Excelsior,3.0,1.0,H,1.0,0.0,H,22.0,12.0,8.0,4.0,4.0,2.0,10.0,13.0,3.0,1.0,0.0,0.0,2.37,3.29,2.89
N1,03/12/17,,PSV Eindhoven,Sparta Rotterdam,1.0,0.0,H,0.0,0.0,D,22.0,6.0,6.0,4.0,9.0,5.0,13.0,16.0,1.0,1.0,0.0,0.0,1.12,8.0,19.0
N1,03/12/17,,Roda,Heerenveen,2.0,1.0,H,0.0,0.0,D,6.0,18.0,3.0,6.0,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,3.79,3.79,1.85
N1,03/12/17,,VVV Venlo,AZ Alkmaar,0.0,2.0,A,0.0,0.0,D,14.0,18.0,5.0,3.0,3.0,4.0,8.0,11.0,0.0,1.0,0.0,0.0,4.0,4.2,1.72
N1,08/12/17,,Willem II,NAC Breda,1.0,1.0,D,1.0,0.0,H,15.0,10.0,3.0,1.0,7.0,4.0,9.0,7.0,0.0,2.0,0.0,0.0,1.75,3.7,4.5
N1,09/12/17,,AZ Alkmaar,Heracles,5.0,0.0,H,0.0,0.0,D,25.0,4.0,13.0,1.0,10.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,1.36,5.0,7.5
N1,09/12/17,,Excelsior,Zwolle,1.0,2.0,A,0.0,0.0,D,11.0,15.0,4.0,8.0,3.0,4.0,13.0,11.0,6.0,0.0,1.0,0.0,3.2,3.39,2.2
N1,09/12/17,,Heerenveen,VVV Venlo,2.0,2.0,D,1.0,1.0,D,18.0,11.0,8.0,5.0,6.0,4.0,11.0,12.0,1.0,1.0,0.0,0.0,1.64,3.79,5.0
N1,09/12/17,,Twente,Den Haag,2.0,3.0,A,2.0,2.0,D,14.0,11.0,5.0,7.0,9.0,5.0,15.0,21.0,2.0,3.0,0.0,0.0,1.9,3.5,4.0
N1,10/12/17,,Ajax,PSV Eindhoven,3.0,0.0,H,0.0,0.0,D,11.0,7.0,3.0,3.0,8.0,4.0,13.0,16.0,3.0,4.0,0.0,0.0,1.8,3.6,4.33
N1,10/12/17,,Roda,Groningen,2.0,2.0,D,2.0,1.0,H,11.0,9.0,5.0,2.0,3.0,3.0,10.0,12.0,1.0,0.0,1.0,0.0,2.89,3.5,2.29
N1,12/12/17,,NAC Breda,Twente,1.0,2.0,A,0.0,0.0,D,19.0,20.0,2.0,4.0,4.0,7.0,15.0,18.0,2.0,4.0,1.0,0.0,2.45,3.5,2.7
N1,12/12/17,,Zwolle,AZ Alkmaar,1.0,1.0,D,1.0,1.0,D,14.0,10.0,5.0,3.0,4.0,4.0,12.0,16.0,2.0,5.0,0.0,0.0,3.2,3.39,2.2
N1,13/12/17,,Den Haag,Roda,3.0,2.0,H,1.0,2.0,A,17.0,6.0,7.0,2.0,5.0,3.0,18.0,17.0,1.0,3.0,0.0,1.0,1.72,3.75,4.5
N1,13/12/17,,Feyenoord,Heerenveen,1.0,1.0,D,1.0,1.0,D,19.0,11.0,9.0,3.0,8.0,6.0,8.0,9.0,0.0,2.0,0.0,0.0,1.36,4.75,8.5
N1,13/12/17,,Groningen,PSV Eindhoven,3.0,3.0,D,1.0,3.0,A,12.0,15.0,4.0,8.0,8.0,5.0,11.0,7.0,3.0,2.0,0.0,0.0,7.5,5.0,1.36
N1,13/12/17,,Vitesse,Willem II,2.0,2.0,D,1.0,1.0,D,27.0,4.0,8.0,2.0,13.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,1.57,3.79,6.0
N1,13/12/17,,VVV Venlo,Utrecht,0.0,1.0,A,0.0,1.0,A,14.0,17.0,2.0,4.0,8.0,5.0,5.0,11.0,1.0,3.0,0.0,0.0,3.2,3.6,2.1
N1,14/12/17,,Ajax,Excelsior,3.0,1.0,H,1.0,1.0,D,22.0,11.0,7.0,3.0,7.0,1.0,11.0,13.0,1.0,5.0,0.0,0.0,1.1,10.0,19.0
N1,14/12/17,,Heracles,Sparta Rotterdam,3.0,2.0,H,1.0,0.0,H,15.0,20.0,5.0,11.0,12.0,8.0,14.0,11.0,0.0,1.0,0.0,0.0,2.14,3.6,3.1
N1,16/12/17,,Heerenveen,NAC Breda,1.0,0.0,H,0.0,0.0,D,17.0,9.0,5.0,2.0,10.0,2.0,23.0,14.0,1.0,0.0,0.0,0.0,1.55,3.89,6.0
N1,16/12/17,,PSV Eindhoven,Den Haag,3.0,0.0,H,3.0,0.0,H,18.0,9.0,8.0,6.0,4.0,5.0,8.0,7.0,1.0,5.0,0.0,1.0,1.16,7.0,15.0
N1,16/12/17,,Roda,VVV Venlo,0.0,1.0,A,0.0,0.0,D,8.0,16.0,0.0,7.0,7.0,6.0,15.0,9.0,0.0,1.0,1.0,0.0,2.6,3.39,2.6
N1,16/12/17,,Twente,Vitesse,1.0,1.0,D,1.0,1.0,D,6.0,11.0,3.0,5.0,4.0,13.0,11.0,14.0,0.0,3.0,0.0,0.0,3.0,3.5,2.25
