season,date,home_team,away_team,home_score,away_score,match_result,match_result_numeric,home_elo,away_elo,home_form_score,away_form_score,home_goal_difference,away_goal_difference,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_goal_diff,last10_h2h_home_wins,last10_h2h_away_wins,last10_h2h_draws,last100_h2h_goal_diff,last10_h2h_goal_diff,home_team_home_win_pct,away_team_away_win_pct,elo_difference
2020-2021,2020-12-05,RKC Waalwijk,VVV-Venlo,3,2,home_win,1,971.2894476471491,1023.3439091202229,6.2,5.199999999999999,-3,-14,2,3,2,7,2,3,2,0,7.0,0.17647058823529413,0.23529411764705882,-52.05446147307373
2020-2021,2020-12-06,AZ,FC Groningen,1,2,away_win,-1,1253.7157083073284,1139.0553820181358,17.6,15.0,8,2,16,4,11,25,5,1,4,0,7.0,0.7058823529411765,0.29411764705882354,114.66032628919265
2020-2021,2020-12-06,FC Utrecht,ADO Den Haag,1,1,draw,0,1136.8798349202025,980.6262104238293,8.2,3.0,-5,-12,9,2,6,18,4,1,5,0,10.0,0.6470588235294118,0.17647058823529413,156.25362449637316
2020-2021,2020-12-06,Feyenoord,Heracles Almelo,0,0,draw,0,1287.3334951442628,1047.3426859558126,15.6,6.800000000000001,5,-4,12,1,3,37,8,1,1,0,17.0,0.6470588235294118,0.11764705882352941,239.99080918845016
2020-2021,2020-12-06,SC Heerenveen,PSV,2,2,draw,0,1108.603078856002,1299.7393408122573,13.0,13.2,4,7,7,11,9,-12,4,2,4,0,1.0,0.35294117647058826,0.4117647058823529,-191.13626195625534
2020-2021,2020-12-11,Heracles Almelo,Fortuna Sittard,1,2,away_win,-1,1056.9180940136403,986.7936265208281,7.0,4.6,-4,-6,2,1,0,5,2,1,0,0,5.0,0.5882352941176471,0.0,70.12446749281219
2020-2021,2020-12-12,FC Groningen,RKC Waalwijk,2,0,home_win,1,1160.151986850973,989.668866797471,14.0,8.0,1,-2,9,8,5,6,5,3,2,0,4.0,0.5882352941176471,0.17647058823529413,170.48312005350192
2020-2021,2020-12-12,FC Emmen,ADO Den Haag,1,1,draw,0,994.2331895950214,987.3730967713925,0.0,2.2,-10,-12,2,0,0,4,2,0,0,0,4.0,0.5294117647058824,0.11764705882352941,6.860092823628861
2020-2021,2020-12-12,Ajax,PEC Zwolle,4,0,home_win,1,1335.6923163741699,1058.4995722679637,18.6,7.199999999999999,15,-3,15,0,2,35,8,0,2,0,20.0,0.8235294117647058,0.11764705882352941,277.1927441062062
2020-2021,2020-12-13,Willem II,Sparta Rotterdam,1,3,away_win,-1,1065.6678083748936,1050.4241612183318,4.199999999999999,12.0,-6,5,17,5,14,37,6,0,4,0,15.0,0.5294117647058824,0.17647058823529413,15.243647156561792
2020-2021,2020-12-13,VVV-Venlo,Feyenoord,0,3,away_win,-1,1004.964489969901,1277.7580870864351,6.000000000000001,17.2,-2,5,10,5,8,9,3,4,3,0,-5.0,0.29411764705882354,0.5294117647058824,-272.7935971165341
2020-2021,2020-12-13,FC Twente,AZ,1,3,away_win,-1,1087.4158880120606,1232.6191034744913,15.200000000000001,18.6,5,7,23,10,7,23,5,4,1,0,1.0,0.47058823529411764,0.5882352941176471,-145.20321546243076
2020-2021,2020-12-13,PSV,FC Utrecht,2,1,home_win,1,1291.7294060480563,1130.1329485726392,16.8,3.5999999999999996,8,-6,43,1,5,121,10,0,0,0,19.0,0.7647058823529411,0.17647058823529413,161.59645747541708
2020-2021,2020-12-13,Vitesse,SC Heerenveen,1,1,draw,0,1181.8750438882964,1116.613013620203,15.8,9.6,5,0,9,7,12,10,3,0,7,0,7.0,0.7058823529411765,0.35294117647058826,65.26203026809344
2020-2021,2020-12-18,PEC Zwolle,FC Emmen,0,0,draw,0,1053.1046760235029,993.9173116941519,8.6,1.0,-3,-9,1,0,0,3,1,0,0,0,3.0,0.4117647058823529,0.0,59.187364329351
2020-2021,2020-12-19,FC Utrecht,Fortuna Sittard,1,1,draw,0,1121.0808117731597,1005.97982904319,4.199999999999999,8.6,-4,-2,14,3,3,28,7,2,1,0,15.0,0.5882352941176471,0.058823529411764705,115.1009827299697
2020-2021,2020-12-19,RKC Waalwijk,PSV,1,4,away_win,-1,980.9450875512653,1300.7815428475358,9.399999999999999,16.0,-1,5,4,15,5,-33,3,6,1,0,-11.0,0.23529411764705882,0.35294117647058826,-319.8364552962705
2020-2021,2020-12-19,Sparta Rotterdam,FC Groningen,2,3,away_win,-1,1067.1257070132626,1168.8757660971787,17.4,12.399999999999999,10,2,13,6,12,16,3,4,3,0,-2.0,0.47058823529411764,0.29411764705882354,-101.75005908391609
2020-2021,2020-12-19,VVV-Venlo,FC Twente,1,2,away_win,-1,999.4550532398434,1077.7388292631288,7.4,11.2,-4,-1,3,5,8,-5,2,4,4,0,-3.0,0.29411764705882354,0.23529411764705882,-78.28377602328533
2020-2021,2020-12-20,Vitesse,Feyenoord,1,0,home_win,1,1178.9044718867735,1283.2675238164927,12.799999999999999,16.4,3,7,7,12,16,-13,2,4,4,0,-6.0,0.6470588235294118,0.5882352941176471,-104.36305192971918
2020-2021,2020-12-20,SC Heerenveen,Heracles Almelo,1,2,away_win,-1,1119.583585621726,1037.7318914912785,5.199999999999999,1.2,-3,-8,4,7,4,7,2,5,3,0,-4.0,0.35294117647058826,0.058823529411764705,81.85169413044741
2020-2021,2020-12-20,AZ,Willem II,5,3,home_win,1,1242.2961622234232,1048.9662625799629,18.0,4.800000000000001,6,-6,16,4,8,28,6,2,2,0,7.0,0.6470588235294118,0.23529411764705882,193.3298996434603
2020-2021,2020-12-20,ADO Den Haag,Ajax,2,4,away_win,-1,987.688974672262,1341.0872126186307,3.5999999999999996,18.0,-8,16,8,15,7,-20,1,6,3,0,-14.0,0.11764705882352941,0.6470588235294118,-353.3982379463687
2020-2021,2020-12-22,FC Emmen,FC Utrecht,2,3,away_win,-1,996.6169259461486,1115.9659803888158,2.2,6.0,-7,-1,1,0,0,2,1,0,0,0,2.0,0.47058823529411764,0.17647058823529413,-119.34905444266712
2020-2021,2020-12-22,FC Twente,Sparta Rotterdam,0,2,away_win,-1,1090.1935227770143,1055.6819505561296,9.2,13.799999999999999,-2,7,28,8,8,34,8,1,1,0,17.0,0.4117647058823529,0.17647058823529413,34.51157222088477
2020-2021,2020-12-22,Fortuna Sittard,RKC Waalwijk,2,1,home_win,1,1011.0946604275339,976.5637082913875,8.799999999999999,11.0,-2,-2,5,4,4,-2,4,3,3,0,-2.0,0.4117647058823529,0.17647058823529413,34.530952136146425
2020-2021,2020-12-22,PSV,VVV-Venlo,4,1,home_win,1,1305.1629221074136,987.0003597259578,14.8,1.6,5,-6,18,2,3,46,9,0,1,0,24.0,0.7647058823529411,0.17647058823529413,318.1625623814558
2020-2021,2020-12-23,Willem II,Ajax,1,1,draw,0,1041.0516606122344,1344.7878841196725,6.0,17.4,-5,15,7,34,2,-68,1,8,1,0,-17.0,0.47058823529411764,0.7058823529411765,-303.7362235074381
2020-2021,2020-12-23,Feyenoord,SC Heerenveen,3,0,home_win,1,1262.6009438220578,1099.8823979192541,12.6,6.199999999999999,4,-1,16,2,10,34,3,1,6,0,6.0,0.6470588235294118,0.35294117647058826,162.71854590280373
2020-2021,2020-12-23,AZ,Vitesse,3,1,home_win,1,1250.2107641911516,1199.5710518812084,17.4,11.0,5,2,12,7,6,12,6,1,3,0,11.0,0.7058823529411765,0.4117647058823529,50.63971230994321
2020-2021,2020-12-23,ADO Den Haag,PEC Zwolle,0,2,away_win,-1,983.9883031712202,1050.405061771506,4.199999999999999,8.799999999999999,-8,-3,3,2,2,3,3,2,2,0,3.0,0.11764705882352941,0.058823529411764705,-66.4167586002859
2020-2021,2020-12-23,FC Groningen,Heracles Almelo,0,1,away_win,-1,1180.3195225543118,1057.4330791937502,17.6,4.4,5,-6,10,3,3,13,6,2,2,0,7.0,0.5882352941176471,0.058823529411764705,122.88644336056154
2020-2021,2020-12-27,FC Utrecht,AZ,2,2,draw,0,1126.6762027794937,1263.895094021361,7.8,16.799999999999997,0,6,21,10,9,11,6,3,1,0,9.0,0.5294117647058824,0.5882352941176471,-137.21889124186737
2020-2021,2021-01-09,FC Emmen,FC Twente,1,4,away_win,-1,985.9067035554707,1072.6094128053219,2.5999999999999996,8.4,-7,-4,1,0,0,2,1,0,0,0,2.0,0.47058823529411764,0.29411764705882354,-86.70270924985118
2020-2021,2021-01-09,FC Utrecht,FC Groningen,2,2,draw,0,1132.686086866337,1158.885139792553,8.0,18.6,0,4,24,7,9,31,6,1,3,0,4.0,0.5294117647058824,0.35294117647058826,-26.199052926215927
2020-2021,2021-01-09,Heracles Almelo,Vitesse,0,2,away_win,-1,1078.867461955509,1185.886722050999,8.2,11.0,0,0,3,4,8,3,2,3,5,0,2.0,0.5882352941176471,0.4117647058823529,-107.01926009548993
2020-2021,2021-01-09,PEC Zwolle,AZ,1,1,draw,0,1063.3831774303833,1257.8852099345177,11.0,13.6,-1,5,3,7,7,-10,2,5,3,0,-6.0,0.4117647058823529,0.5882352941176471,-194.50203250413438
2020-2021,2021-01-09,RKC Waalwijk,ADO Den Haag,0,1,away_win,-1,962.1487019878859,971.0101875123429,10.8,5.0,-3,-4,5,3,1,3,5,3,1,0,3.0,0.23529411764705882,0.11764705882352941,-8.861485524456953
2020-2021,2021-01-10,Ajax,PSV,2,2,draw,0,1333.53166902718,1309.5808663116748,14.799999999999999,18.4,10,8,34,21,9,36,6,2,2,0,8.0,0.8235294117647058,0.35294117647058826,23.950802715505233
2020-2021,2021-01-10,SC Heerenveen,Fortuna Sittard,1,3,away_win,-1,1090.8721323778855,1025.5096667310354,5.0,13.2,-4,1,6,1,3,17,6,1,3,0,17.0,0.35294117647058826,0.058823529411764705,65.36246564685007
2020-2021,2021-01-10,Sparta Rotterdam,Feyenoord,0,2,away_win,-1,1073.266060527822,1271.6112093634265,12.0,10.799999999999999,3,5,9,31,13,-60,4,6,0,0,-18.0,0.4117647058823529,0.5294117647058824,-198.3451488356045
2020-2021,2021-01-10,VVV-Venlo,Willem II,2,1,home_win,1,982.5824155216966,1052.307875704727,2.0,1.0,-8,-6,5,3,7,6,3,1,6,0,4.0,0.23529411764705882,0.23529411764705882,-69.72546018303035
2020-2021,2021-01-12,Vitesse,FC Utrecht,1,0,home_win,1,1197.1084758744005,1133.8903162067957,8.799999999999999,8.0,0,0,24,3,8,34,5,2,3,0,2.0,0.6470588235294118,0.23529411764705882,63.21815966760482
2020-2021,2021-01-12,Heracles Almelo,FC Emmen,4,0,home_win,1,1067.6457081321075,973.8186401808891,9.799999999999999,3.0,-1,-5,2,0,0,3,2,0,0,0,3.0,0.5882352941176471,0.0,93.8270679512184
2020-2021,2021-01-13,Fortuna Sittard,Sparta Rotterdam,0,1,away_win,-1,1044.4847042819458,1065.5221826101686,18.8,14.4,5,2,17,8,6,13,6,2,2,0,4.0,0.47058823529411764,0.23529411764705882,-21.037478328222733
2020-2021,2021-01-13,PSV,AZ,1,3,away_win,-1,1310.682097678823,1249.7596860703413,15.6,17.2,7,6,33,5,5,78,9,1,0,0,14.0,0.7647058823529411,0.5294117647058824,60.92241160848175
2020-2021,2021-01-13,ADO Den Haag,VVV-Venlo,1,4,away_win,-1,986.6021894901666,1001.7509677236643,6.6,3.0,-3,-7,6,3,3,8,4,3,3,0,3.0,0.058823529411764705,0.17647058823529413,-15.148778233497751
2020-2021,2021-01-13,Feyenoord,PEC Zwolle,1,0,home_win,1,1279.35508728108,1071.5087012945596,13.4,12.0,7,-1,13,1,4,29,7,1,2,0,15.0,0.6470588235294118,0.11764705882352941,207.84638598652032
2020-2021,2021-01-14,FC Twente,Ajax,1,3,away_win,-1,1084.6974761799036,1332.4304376600317,13.2,11.2,1,5,16,23,14,-19,2,3,5,0,-4.0,0.4117647058823529,0.6470588235294118,-247.7329614801281
2020-2021,2021-01-14,SC Heerenveen,RKC Waalwijk,1,1,draw,0,1071.897094826975,946.5567000100623,3.6,6.0,-6,-6,13,4,2,16,6,3,1,0,6.0,0.35294117647058826,0.17647058823529413,125.34039481691275
2020-2021,2021-01-14,Willem II,FC Groningen,2,3,away_win,-1,1033.1393235027592,1157.6809104520944,1.2,16.0,-6,3,19,8,6,34,4,4,2,0,-1.0,0.47058823529411764,0.35294117647058826,-124.54158694933517
2020-2021,2021-01-16,AZ,ADO Den Haag,2,1,home_win,1,1268.5368615241557,971.2993747569122,16.4,5.6,6,-6,11,4,5,24,7,2,1,0,17.0,0.7058823529411765,0.17647058823529413,297.23748676724347
2020-2021,2021-01-16,FC Emmen,Vitesse,1,4,away_win,-1,962.0374714144538,1210.2288814714639,3.6,13.4,-8,2,1,1,0,-2,1,1,0,0,-2.0,0.47058823529411764,0.4117647058823529,-248.1914100570101
2020-2021,2021-01-16,FC Utrecht,Heracles Almelo,2,0,home_win,1,1120.7699106097323,1079.4268768985428,9.4,12.0,0,3,8,2,5,11,5,1,4,0,8.0,0.47058823529411764,0.11764705882352941,41.34303371118949
2020-2021,2021-01-16,PEC Zwolle,Fortuna Sittard,0,2,away_win,-1,1064.081323188708,1029.4523336815414,7.0,15.399999999999999,-3,3,5,2,1,8,5,2,1,0,8.0,0.35294117647058826,0.11764705882352941,34.62898950716658
2020-2021,2021-01-16,Sparta Rotterdam,PSV,3,5,away_win,-1,1080.554553210573,1291.9049222250087,13.2,16.2,2,5,12,24,18,-26,1,7,2,0,-10.0,0.35294117647058826,0.35294117647058826,-211.35036901443573
2020-2021,2021-01-17,Ajax,Feyenoord,1,0,home_win,1,1338.6292362464646,1286.7824653869316,16.4,16.799999999999997,8,8,37,11,16,81,8,0,2,0,17.0,0.7647058823529411,0.5882352941176471,51.84677085953308
2020-2021,2021-01-17,FC Groningen,FC Twente,2,2,draw,0,1168.1792080435644,1078.4986775934706,15.0,8.4,3,-2,15,13,11,17,1,4,5,0,-6.0,0.5294117647058824,0.29411764705882354,89.68053045009378
2020-2021,2021-01-17,RKC Waalwijk,Willem II,1,1,draw,0,952.0908136704696,1022.6410259112893,1.0,1.4,-7,-6,9,6,6,3,5,2,3,0,4.0,0.23529411764705882,0.23529411764705882,-70.55021224081963
2020-2021,2021-01-17,VVV-Venlo,SC Heerenveen,1,1,draw,0,1017.0537824569186,1066.3629811665678,6.6,3.0,-3,-6,1,4,4,-10,1,4,4,0,-10.0,0.29411764705882354,0.35294117647058826,-49.309198709649195
2020-2021,2021-01-22,Willem II,PEC Zwolle,1,3,away_win,-1,1019.435999224111,1046.4918591344765,2.6,8.200000000000001,-4,-1,6,6,2,6,4,5,1,0,4.0,0.4117647058823529,0.11764705882352941,-27.055859910365484
2020-2021,2021-01-23,PSV,RKC Waalwijk,2,0,home_win,1,1299.2178809290212,955.2958403576479,15.200000000000001,2.2,6,-5,19,1,3,52,10,0,0,0,21.0,0.7647058823529411,0.17647058823529413,343.9220405713734
2020-2021,2021-01-23,Vitesse,FC Groningen,1,0,home_win,1,1216.4145007486218,1164.1386080771395,16.799999999999997,12.0,5,1,15,6,9,27,6,1,3,0,14.0,0.6470588235294118,0.4117647058823529,52.275892671482325
2020-2021,2021-01-23,ADO Den Haag,FC Emmen,0,0,draw,0,966.4024364112862,955.8518521372959,4.199999999999999,2.0,-7,-11,0,1,0,-1,0,1,0,0,-1.0,0.058823529411764705,0.0,10.550584273990353
2020-2021,2021-01-23,Heracles Almelo,SC Heerenveen,1,0,home_win,1,1065.3218582284976,1064.1073329373844,14.4,2.2,2,-6,7,5,3,3,5,5,0,0,0.0,0.5882352941176471,0.29411764705882354,1.2145252911132047
2020-2021,2021-01-24,FC Twente,VVV-Venlo,0,1,away_win,-1,1082.5392775598955,1019.3094306861021,11.2,8.799999999999999,0,0,11,1,3,17,7,1,2,0,10.0,0.4117647058823529,0.23529411764705882,63.22984687379335
2020-2021,2021-01-24,FC Utrecht,Sparta Rotterdam,1,0,home_win,1,1134.8749292797775,1073.2415945065604,12.0,8.4,2,-2,19,6,15,34,6,0,4,0,17.0,0.47058823529411764,0.29411764705882354,61.63333477321703
2020-2021,2021-01-24,Feyenoord,AZ,2,3,away_win,-1,1273.1525307269744,1273.4337998697818,12.6,15.6,4,5,28,9,6,54,6,2,2,0,6.0,0.7058823529411765,0.5294117647058824,-0.2812691428073322
2020-2021,2021-01-24,Fortuna Sittard,Ajax,1,2,away_win,-1,1047.041797735773,1352.2591709064218,14.0,15.6,4,5,9,16,6,-24,3,6,1,0,-11.0,0.47058823529411764,0.6470588235294118,-305.2173731706489
2020-2021,2021-01-26,FC Emmen,PSV,0,2,away_win,-1,956.3375752037506,1303.1008533460217,1.0,14.2,-11,5,0,0,2,0,0,0,2,0,0.0,0.4117647058823529,0.4117647058823529,-346.76327814227113
2020-2021,2021-01-26,FC Groningen,ADO Den Haag,3,0,home_win,1,1150.527998043899,965.9167133448315,7.0,5.800000000000001,-1,-5,11,2,2,14,7,1,2,0,9.0,0.47058823529411764,0.17647058823529413,184.6112846990676
2020-2021,2021-01-26,PEC Zwolle,Heracles Almelo,2,2,draw,0,1061.248403249766,1081.2659274997109,10.6,13.2,1,2,2,2,3,-1,2,2,3,0,-1.0,0.35294117647058826,0.11764705882352941,-20.017524249944927
2020-2021,2021-01-27,VVV-Venlo,Vitesse,4,1,home_win,1,1038.1895458683423,1230.0251107818622,13.2,15.6,2,5,4,6,2,-7,4,4,2,0,-5.0,0.29411764705882354,0.4117647058823529,-191.83556491351987
2020-2021,2021-01-27,SC Heerenveen,Feyenoord,3,0,home_win,1,1048.1632636661711,1257.1654836468517,2.5999999999999996,15.0,-6,4,10,12,6,-1,2,7,1,0,-6.0,0.29411764705882354,0.5882352941176471,-209.0022199806806
2020-2021,2021-01-27,RKC Waalwijk,Fortuna Sittard,1,2,away_win,-1,951.4128679406474,1042.3323600817662,2.5999999999999996,14.4,-4,3,4,3,5,-1,2,3,5,0,-4.0,0.23529411764705882,0.17647058823529413,-90.91949214111878
2020-2021,2021-01-27,AZ,FC Utrecht,0,1,away_win,-1,1289.4208469499044,1148.0660122811819,14.399999999999999,10.2,4,2,28,7,4,51,6,2,2,0,13.0,0.7058823529411765,0.23529411764705882,141.35483466872256
2020-2021,2021-01-28,Ajax,Willem II,3,1,home_win,1,1356.9686085604285,1004.6794551088216,14.399999999999999,3.2,4,-4,38,2,4,132,8,2,0,0,27.0,0.7647058823529411,0.17647058823529413,352.2891534516069
2020-2021,2021-01-28,Sparta Rotterdam,FC Twente,0,0,draw,0,1060.050511505156,1063.6591623776553,10.2,6.000000000000001,-2,-2,16,16,12,5,6,2,2,0,8.0,0.35294117647058826,0.29411764705882354,-3.608650872499311
2020-2021,2021-01-30,FC Utrecht,PEC Zwolle,3,3,draw,0,1170.238754924186,1062.1692256451993,12.799999999999999,6.6,3,-1,12,3,3,23,6,2,2,0,9.0,0.47058823529411764,0.17647058823529413,108.06952927898669
2020-2021,2021-01-30,Fortuna Sittard,VVV-Venlo,3,2,home_win,1,1054.2383908848872,1062.2235893671639,13.2,18.8,3,8,6,2,5,10,4,2,4,0,6.0,0.4117647058823529,0.29411764705882354,-7.985198482276701
2020-2021,2021-01-30,Heracles Almelo,FC Groningen,1,0,home_win,1,1080.3451051042775,1158.745351526273,9.4,11.200000000000001,1,3,7,6,2,-3,6,3,1,0,2.0,0.5882352941176471,0.4117647058823529,-78.40024642199546
2020-2021,2021-01-30,Vitesse,RKC Waalwijk,1,1,draw,0,1205.9910672830406,939.5068371375264,18.6,3.0,4,-4,12,1,9,22,6,0,4,0,14.0,0.6470588235294118,0.17647058823529413,266.4842301455142
2020-2021,2021-01-31,Feyenoord,PSV,3,1,home_win,1,1232.5549814710362,1306.9283688084822,10.8,12.799999999999999,-2,4,32,12,20,27,8,2,0,0,8.0,0.6470588235294118,0.47058823529411764,-74.37338733744605
2020-2021,2021-01-31,FC Twente,SC Heerenveen,0,0,draw,0,1063.4929838392986,1072.7737658419867,8.4,6.0,0,0,14,7,6,17,4,4,2,0,-3.0,0.35294117647058826,0.23529411764705882,-9.280782002688056
2020-2021,2021-01-31,Willem II,FC Emmen,2,0,home_win,1,1000.9578380199803,952.5100597412902,1.4,1.2,-6,-12,1,1,0,0,1,1,0,0,0.0,0.4117647058823529,0.0,48.447778278690066
2020-2021,2021-01-31,ADO Den Haag,Sparta Rotterdam,1,1,draw,0,957.6993598624574,1060.2166900435127,7.2,5.800000000000001,-6,-4,11,7,3,1,4,5,1,0,-2.0,0.058823529411764705,0.29411764705882354,-102.51733018105529
2020-2021,2021-01-31,AZ,Ajax,0,3,away_win,-1,1267.2481043069004,1360.6902256492697,14.6,17.6,3,6,11,21,11,-23,4,4,2,0,-2.0,0.7058823529411765,0.7058823529411765,-93.44212134236932
2020-2021,2021-02-05,Fortuna Sittard,Heracles Almelo,0,1,away_win,-1,1070.6060581293757,1099.895511524163,11.4,14.399999999999999,2,4,2,0,1,4,2,0,1,0,4.0,0.4117647058823529,0.11764705882352941,-29.289453394787415
2020-2021,2021-02-06,PSV,FC Twente,3,0,home_win,1,1287.5547215815232,1063.9202780189307,12.6,3.8,2,-3,31,4,18,68,5,2,3,0,4.0,0.7647058823529411,0.29411764705882354,223.63444356259242
2020-2021,2021-02-06,SC Heerenveen,Vitesse,1,0,home_win,1,1072.3464716623546,1195.66813087711,8.2,16.0,2,2,11,7,10,8,4,2,4,0,1.0,0.35294117647058826,0.4117647058823529,-123.3216592147553
2020-2021,2021-02-06,PEC Zwolle,RKC Waalwijk,1,1,draw,0,1066.991485002576,949.8297735434571,6.3999999999999995,4.6,-1,-3,2,0,2,7,2,0,2,0,7.0,0.29411764705882354,0.17647058823529413,117.1617114591188
2020-2021,2021-02-06,FC Emmen,AZ,0,1,away_win,-1,938.7268130089996,1255.4504357906362,1.4,15.0,-11,0,0,1,0,-3,0,1,0,0,-3.0,0.35294117647058826,0.5882352941176471,-316.72362278163666
2020-2021,2021-02-12,RKC Waalwijk,FC Emmen,1,0,home_win,1,955.0296445966769,934.2772317074609,4.2,1.6,-3,-8,0,0,1,0,0,0,1,0,0.0,0.17647058823529413,0.0,20.752412889215975
2020-2021,2021-02-13,ADO Den Haag,PSV,2,2,draw,0,962.288051797631,1294.4764117420352,2.4,18.0,-7,7,4,16,10,-37,0,6,4,0,-20.0,0.058823529411764705,0.47058823529411764,-332.18835994440417
2020-2021,2021-02-13,FC Groningen,PEC Zwolle,1,0,home_win,1,1139.1949451063874,1061.7916139493561,11.2,8.4,2,0,12,2,2,27,7,2,1,0,14.0,0.47058823529411764,0.17647058823529413,77.40333115703129
2020-2021,2021-02-13,Heracles Almelo,Ajax,0,2,away_win,-1,1114.5498685767861,1372.4878941655338,12.8,21.6,1,9,3,11,2,-25,3,5,2,0,-7.0,0.5882352941176471,0.7058823529411765,-257.9380255887477
2020-2021,2021-02-13,Sparta Rotterdam,Fortuna Sittard,1,2,away_win,-1,1055.627998108339,1055.9517010767527,8.2,13.799999999999999,-2,2,13,3,15,26,3,3,4,0,3.0,0.35294117647058826,0.23529411764705882,-0.3237029684137269
2020-2021,2021-02-14,Feyenoord,Willem II,5,0,home_win,1,1251.9286286979952,1014.7410847522709,9.0,4.6,-2,-3,36,5,3,95,7,2,1,0,16.0,0.7058823529411765,0.17647058823529413,237.18754394572431
2020-2021,2021-02-14,Vitesse,FC Twente,0,2,away_win,-1,1174.2160253569011,1056.9985878584187,12.0,4.6,0,-4,16,11,7,20,5,3,2,0,6.0,0.6470588235294118,0.29411764705882354,117.21743749848247
2020-2021,2021-02-14,AZ,SC Heerenveen,3,1,home_win,1,1259.900017092175,1093.7985771825633,13.8,10.399999999999999,-1,3,7,9,7,-2,2,4,4,0,-4.0,0.6470588235294118,0.23529411764705882,166.1014399096116
2020-2021,2021-02-14,FC Utrecht,VVV-Venlo,3,1,home_win,1,1165.4164955668093,1045.8559221226753,13.6,15.399999999999999,3,6,8,4,5,6,5,3,2,0,2.0,0.4117647058823529,0.29411764705882354,119.56057344413398
2020-2021,2021-02-19,Willem II,FC Utrecht,0,6,away_win,-1,1008.2332339032569,1176.118043601079,5.6,19.2,-7,6,15,16,5,0,3,5,2,0,-7.0,0.4117647058823529,0.29411764705882354,-167.88480969782222
2020-2021,2021-02-20,FC Emmen,PEC Zwolle,3,2,home_win,1,919.2317807263879,1049.298343616266,2.0,10.2,-6,1,0,2,0,-3,0,2,0,0,-3.0,0.29411764705882354,0.17647058823529413,-130.06656288987813
2020-2021,2021-02-20,Fortuna Sittard,ADO Den Haag,2,0,home_win,1,1071.9367940084735,974.1686745144892,12.0,3.8,1,-4,7,3,3,7,5,3,2,0,4.0,0.35294117647058826,0.11764705882352941,97.76811949398427
2020-2021,2021-02-20,VVV-Venlo,AZ,1,4,away_win,-1,1035.1543740884056,1268.7847638852534,11.0,12.6,1,0,3,6,5,-4,2,5,3,0,-3.0,0.35294117647058826,0.5882352941176471,-233.6303897968478
2020-2021,2021-02-21,SC Heerenveen,FC Groningen,1,1,draw,0,1084.913830389485,1151.6882154394775,9.8,9.2,1,2,16,4,6,24,4,2,4,0,6.0,0.35294117647058826,0.4117647058823529,-66.77438504999259
2020-2021,2021-02-21,Ajax,Sparta Rotterdam,4,2,home_win,1,1378.3983550018631,1039.6429051766181,21.6,2.5999999999999996,9,-4,40,5,9,123,9,0,1,0,35.0,0.7647058823529411,0.29411764705882354,338.755449825245
2020-2021,2021-02-21,FC Twente,Feyenoord,2,2,draw,0,1078.200754021163,1258.4364795470094,6.0,6.6,-2,2,14,17,21,-1,3,4,3,0,-1.0,0.29411764705882354,0.5882352941176471,-180.23572552584642
2020-2021,2021-02-21,PSV,Vitesse,3,1,home_win,1,1282.595789025177,1153.0138591941568,15.4,7.4,5,-5,27,5,3,43,8,2,0,0,10.0,0.7647058823529411,0.4117647058823529,129.58192983102026
2020-2021,2021-02-21,RKC Waalwijk,Heracles Almelo,3,0,home_win,1,970.07509557775,1108.6394077404568,5.6,15.399999999999999,-2,1,2,3,2,-2,2,3,2,0,-2.0,0.23529411764705882,0.17647058823529413,-138.56431216270687
2020-2021,2021-02-24,Willem II,ADO Den Haag,1,1,draw,0,999.4142221334066,962.5558687539225,4.199999999999999,4.6,-13,-5,7,6,7,2,2,5,3,0,-7.0,0.35294117647058826,0.11764705882352941,36.85835337948413
2020-2021,2021-02-24,FC Groningen,Feyenoord,0,0,draw,0,1148.6504523614847,1250.8085995203437,9.4,8.799999999999999,2,3,14,14,13,-7,3,3,4,0,0.0,0.5294117647058824,0.5294117647058824,-102.15814715885904
2020-2021,2021-02-26,PEC Zwolle,SC Heerenveen,4,1,home_win,1,1027.5735290939408,1087.9515934674778,5.0,12.799999999999999,-2,2,3,2,2,3,3,2,2,0,3.0,0.29411764705882354,0.23529411764705882,-60.37806437353697
2020-2021,2021-02-27,ADO Den Haag,RKC Waalwijk,0,0,draw,0,964.2469194757335,992.1381193237595,4.0,9.6,-5,3,3,3,3,3,3,3,3,0,3.0,0.058823529411764705,0.17647058823529413,-27.891199848025963
